initial_lat,initial_lon,windage_coefficient,terminal_lat,terminal_lon,synthetic_bfo,satellite_probability_weight,barnacle_survival_probability,fused_drift_sat_barnacle_weight,acoustic_waveguide_probability,final_joint_probability
-33.80109651269702,92.68900774420612,0.0118543796177023,-33.80241678888332,92.65017107227338,179.5286892966998,0.99602804428861,0.9968463683549263,0.9963592318163792,0.5765140865996935,0.57448976650727
-33.859065170171775,91.50910041741088,0.0148740495430496,-33.75364639127584,91.436535046988,179.52137215594723,0.996708220039828,0.9964388916289816,0.9966320780054104,0.6653730745539606,0.6632183110404247
-34.73441395337161,90.0906118615792,0.0165040325279456,-34.7240291059566,90.12605925804228,179.52151905349535,0.9966945887795556,0.999684195945948,0.9998643369003426,0.9316630327404368,0.9316576754769498
-30.69941317761792,93.69273471263232,0.0138277757734282,-30.60219467993509,93.45322674086611,179.5111691532849,0.997652608285582,0.0958237882497889,0.0959331775935917,0.3525637008237129,0.03382695070616346
-31.785401682260257,92.12605543296416,0.012030710350821,-31.728480456574864,92.05922791079745,179.51040158603567,0.99772346317365,0.6390402860464234,0.6398152312876321,0.463116800091696,0.29634768216725366
-33.54249877827001,90.37029994034884,0.0127686876130824,-33.48179766041111,90.31371244124824,179.51315027476505,0.9974696053834394,0.9929977310790562,0.9939489482610692,0.7348391642613874,0.7304875147440115
-31.843152557344126,94.17563017081596,0.010638109420332,-31.80763175444845,94.2341519190314,179.524193668781,0.99644622888479,0.6833217128290291,0.6832745427283081,0.3673404549546797,0.25102699321290795
-34.27657088322752,92.74710877246116,0.0088941451680429,-34.2161365789738,92.71758745237616,179.53212164649153,0.995708151591567,0.9988766785480993,0.9980678990255932,0.6108325763927436,0.6097315986225431
-34.44471168046376,92.76142157399192,0.0102965335658629,-34.45942103210419,92.73186816717424,179.5340052098886,0.9955323788544732,0.9993882363428224,0.9984027630809909,0.6348283131648429,0.6338966937669223
-31.76678096743728,92.74705114340462,0.0097479450578548,-31.75243914565412,92.67499332134452,179.5142299786626,0.9973697944783424,0.6527383578589219,0.6532982538906855,0.4332946497849269,0.28310741763722685
-33.69276003219455,92.19454623303298,0.0099485448972088,-33.63477344642629,92.13928559593084,179.52449811432024,0.996417938113146,0.9952124318106466,0.9951154779181294,0.5981313324504315,0.5952870826555503
-31.75029555337397,91.0233251253606,0.0106828691570924,-31.7145287960052,90.97595249047475,179.50403495611263,0.9983101408799008,0.630956404837028,0.6320930095912132,0.5238423938833483,0.3311601375170633
-31.742421964588285,90.3166405580271,0.0120265315898434,-31.66669939351999,90.18393921526692,179.49925398793263,0.9987494890270636,0.6027049293945621,0.6040563652807808,0.571715904425562,0.3453935025245191
-31.15473123391241,94.98183496105744,0.014878393763913,-31.01496326599869,94.81015855004388,179.52252628170038,0.9966010974012804,0.2292427769220255,0.2292625788049431,0.3191959009244794,0.07318918366250497
-34.02578379007005,93.83522549450112,0.0131401325268934,-33.939425333647634,93.8015598388576,179.53652899754368,0.9952966101307352,0.9977589413378034,0.9965390116581152,0.5119353487939955,0.5102298323301288
-33.83160128942682,90.22558091409554,0.0143517388428546,-33.8221553298298,90.1919744892166,179.5150321140976,0.9972956085504284,0.9969977554445252,0.997778723227812,0.7893697362390718,0.7877186629709246
-34.201573321008624,94.54024766562064,0.0137822277438005,-34.12907437004444,94.46870022112752,179.5419662299785,0.9947876967452808,0.9986039144385844,0.9968729714657656,0.48657823307191145,0.4851197127162551
-33.668272022874255,94.9707524144425,0.0139762387301853,-33.5587881673306,94.9794414601736,179.5410610461064,0.994872512336706,0.9942166406692674,0.9925779224053976,0.420993519482015,0.41792316682963193
-33.0119685717518,93.07030448102108,0.0102830141492636,-32.94575115110872,93.03087992132612,179.52475486601438,0.996394076060672,0.9737727209916344,0.9736545382854206,0.4852432670765578,0.47252069604082975
